T,Optimal UCB,Reward UCB,Regret UCB,Regret UCB / T
81,16.456377665496177,15.209028950209875,20246.19563830163,249.95303257162504
82,15.673819929315991,16.87563503879708,20539.773485579208,250.4850425070635
83,16.118579527778785,18.052286704472344,20795.26747489851,250.54539126383744
84,13.164138211687064,16.911507098076434,21066.83668491876,250.79567482046141
85,13.564471000527243,11.31145819468062,21271.66539550988,250.2548870059986
86,16.20549364322922,6.920777711760702,21515.81078545234,250.18384634246908
87,15.454693926442133,11.270477834567872,21812.334260221724,250.71648574967497
88,15.091489958244605,12.343678234599146,22071.518283340443,250.81270776523232
89,13.900426892244496,11.969018392044216,22299.69916268698,250.55841755828067
90,14.310335089996036,11.24183308466967,22526.432661205617,250.29369623561797
91,13.847836913449282,11.177542588113823,22776.80849652252,250.29459886288484
92,14.446705475832148,14.536194495344697,23003.84263376768,250.04176775834435
93,14.616192095366625,11.59201565709074,23269.189702205385,250.20634088392887
94,15.25620532252185,10.109921464282404,23504.009329299824,250.04265243935984
95,15.876994474303242,16.077878568279772,23790.75401526245,250.42898963434158
96,15.52770754629292,9.6170681439659,24038.92258774853,250.40544362238052
97,14.567624397617198,12.80154390885701,24308.24617252569,250.6004760054195
98,15.217915182246411,11.662090209017917,24564.073193623968,250.65380809820377
99,14.352644753922403,7.112507530040079,24826.228750318885,250.76998737695843
100,15.543702057405302,10.942498326394077,25058.63920401291,250.5863920401291
101,15.563335756085968,11.733536105634734,25321.751279496395,250.7104087078851
102,15.373876950871152,17.140995478215594,25569.0147697562,250.67661538976665
103,15.697703263472327,11.925234929505631,25852.382014361054,250.9940001394277
104,16.396872211280463,7.100995595250308,26111.608340189887,251.07315711721046
105,15.57951039335776,16.8613333353107,26384.535608445956,251.2812915090091
106,14.977257779886964,14.032541353301292,26640.439245707857,251.32489854441374
107,13.88141786659815,10.346195007004392,26888.25845148256,251.29213506058468
108,14.653194893725765,15.09963077716486,27105.82518127013,250.97986278953826
109,15.829508868586917,7.042341263417328,27348.96002891684,250.907890173549
110,14.148463770906492,16.412861672159412,27589.74792181617,250.81589019832884
111,15.074775140315174,12.253236794125248,27831.12318717244,250.73083952407606
112,14.44877123264553,12.424097845968982,28063.173510260684,250.5640491987561
113,14.126356774251548,7.760145761996367,28315.159410708664,250.57663195317403
114,16.321842397620447,11.688204530520748,28566.258064785023,250.58121109460546
115,15.432750714227431,12.108433160547436,28866.87009680465,251.01626171134478
116,16.33492632672655,17.365207717897245,29113.44454968544,250.97797025590896
